field_collection_start_date,access_id,location_id,ShortName,ADD
40474,9908,SEAOUTFALL_6057,SEA40474,0
40863,11170,SEAC1S8D_OUT,SEA40863,1
40910,12383,SNO_COM,SNO40910,1
40481,10272,SEAC1S8D_OUT,SEA40481,0
40586,16532,SEACOMS8D_OUT,SEA40586,4
40973,60507,tfw564S8D_OUT,tfw40973,1
40995,20936,LDR010,LDR40995,#N/A
40868,38639,GM34921,GM340868,#N/A
40161,40456,SNO_LDR,SNO40161,8
40803,61480,tfw564S8D_OUT,tfw40803,24
41082,6707,SEAR1S8D_OUT,SEA41082,2
40770,29442,SNO_LDR,SNO40770,13
40849,10446,SEAC1S8D_OUT,SEA40849,1
40421,7337,SEAI1S8D_OUT,SEA40421,3
40512,39420,SNO_COM,SNO40512,0
41028,24973,TFW003S8D_OF245,TFW41028,0
40109,100829,SEAC1S8D_OUT,SEA40109,0
41252,39785,SEACOMS8D_OUT,SEA41252,0
40548,101444,SNO_HDR,SNO40548,2
40623,20348,SNO_LDR,SNO40623,1
40248,4304,SEAR1S8D_OUT,SEA40248,0
40912,60143,tfw564S8D_OUT,tfw40912,0
41200,33627,SEALDRS8D_OUT,SEA41200,1
41002,21961,TFWFD1,TFW41002,0
40182,12613,TFW003S8D_OF245,TFW40182,0
40858,37196,SNO_HDR,SNO40858,2
40586,16643,MH5171,MH540586,#N/A
40744,28628,SEACOMS8D_OUT,SEA40744,0
40326,103213,TFW003S8D_OF245,TFW40326,0
40202,14326,TFWFD1,TFW40202,0
40659,61036,tfw564S8D_OUT,tfw40659,0
40569,14834,SEALDRS8D_OUT,SEA40569,0
40959,3484,SEAR1S8D_OUT,SEA40959,0
40326,26858,TFWFD1,TFW40326,0
40481,35542,SNO_LDR,SNO40481,0
40626,20589,SEALDRS8D_OUT,SEA40626,1
40442,7994,SEAOUTFALL_6051,SEA40442,1
41258,40491,SEACOMS8D_OUT,SEA41258,0
40863,100784,SEAOUTFALL_6057,SEA40863,1
40161,40342,SEALDRS8D_OUT,SEA40161,5
40959,17095,SNO_COM,SNO40959,0
40868,38577,TFW003S8D_OF245,TFW40868,0
41200,33682,SEACOMS8D_OUT,SEA41200,1
40988,20236,MH5171,MH540988,#N/A
40114,105085,tfw564S8D_OUT,tfw40114,1
40849,101139,SEAR1S8D_OUT,SEA40849,1
40265,5167,SEAI1S8D_OUT,SEA40265,0
40674,25722,MH5171,MH540674,#N/A
40161,62156,tfw564S8D_OUT,tfw40161,4
40299,25127,LDR010,LDR40299,#N/A
40275,60851,tfw564S8D_OUT,tfw40275,0
41128,29154,SEACOMS8D_OUT,SEA41128,14
40959,16903,MH5171,MH540959,#N/A
40637,22349,GM34921,GM340637,#N/A
40421,7231,SEAC1S8D_OUT,SEA40421,3
40202,14507,SNO_HDR,SNO40202,2
40818,32388,SNO_LDR,SNO40818,4
40412,7084,SEAC1S8D_OUT,SEA40412,0
40634,21433,TFW003S8D_OF245,TFW40634,0
40988,20220,MH5171,MH540988,#N/A
40620,201015,tfwCOMM_OUT,tfw40620,0
40937,15059,TFWFD1,TFW40937,0
40265,5137,SEAI1S8D_OUT,SEA40265,0
40108,9748,SEAOUTFALL_6057,SEA40108,0
40959,103779,SNO_COM,SNO40959,0
40827,33257,SEALDRS8D_OUT,SEA40827,0
40499,38397,GM34921,GM340499,#N/A
40262,4934,SEAI1S8D_OUT,SEA40262,1
41018,23504,TFWFD1,TFW41018,0
40219,15971,TFW001S8D_OF235,TFW40219,2
40862,105264,tfw564S8D_OUT,tfw40862,0
40959,17028,LDR010,LDR40959,#N/A
40122,36433,TFWFD1,TFW40122,2
40963,60462,tfw564S8D_OUT,tfw40963,2
40688,101650,SNO_LDR,SNO40688,2
39891,100750,SEAOUTFALL_6057,SEA39891,0
41082,27683,SNO_COM,SNO41082,2
40519,11701,SEAI1S8D_OUT,SEA40519,4
40283,23248,MH5171,MH540283,#N/A
41128,100179,SEACOMS8D_OUT,SEA41128,14
40863,37859,SNO_LDR,SNO40863,0
40674,25776,LDR010,LDR40674,#N/A
40481,10326,SEAR1S8D_OUT,SEA40481,0
40811,31912,SNO_COM,SNO40811,2
40360,28412,GM34921,GM340360,#N/A
40911,12588,TFW001S8D_OF235,TFW40911,0
41082,201987,tfwCOMM_OUT,tfw41082,3
40186,13382,SNO_LDR,SNO40186,1
40917,13540,TFWFD1,TFW40917,0
40822,202407,tfwLORES_OUT,tfw40822,0
40912,12894,SNO_COM,SNO40912,0
40849,100510,MH5171,MH540849,#N/A
40219,16006,SNO_LDR,SNO40219,2
40262,5040,SEAR1S8D_OUT,SEA40262,1
40822,202342,tfwCOMM_OUT,tfw40822,0
41128,100373,SEALDRS8D_OUT,SEA41128,14
40586,16346,TFWFD1,TFW40586,2
40826,32984,GM34921,GM340826,#N/A
40114,9989,SEAR1S8D_OUT,SEA40114,0
40837,202758,tfwCOMM_OUT,tfw40837,5
40460,32800,MH5171,MH540460,#N/A
40744,28667,SEAHDRS8D_OUT,SEA40744,0
40858,10901,SEAC1S8D_OUT,SEA40858,1
40491,203237,tfwCOMM_OUT,tfw40491,1
40035,29366,SNO_HDR,SNO40035,0
40803,7683,SEAR1S8D_OUT,SEA40803,24
41049,6254,SEAR1S8D_OUT,SEA41049,14
40474,34438,LDR010,LDR40474,#N/A
40826,32976,GM34921,GM340826,#N/A
40563,13988,SEALDRS8D_OUT,SEA40563,1
39935,5780,SEAOUTFALL_6057,SEA39935,2
40442,8101,SEAOUTFALL_6056,SEA40442,1
40646,22910,TFWFD1,TFW40646,0
40677,61186,tfw564S8D_OUT,tfw40677,1
40421,30651,SNO_HDR,SNO40421,0
40956,16872,TFW001S8D_OF235,TFW40956,0
40499,203458,tfwCOMM_OUT,tfw40499,0
40643,201321,tfwHIRES_OUT,tfw40643,2
40863,37685,TFWFD1,TFW40863,1
40202,14593,SNO_LDR,SNO40202,2
40863,37577,GM34921,GM340863,#N/A
40744,100160,SEACOMS8D_OUT,SEA40744,0
40858,37256,TFW001S8D_OF235,TFW40858,3
40491,10779,SEAI1S8D_OUT,SEA40491,0
40086,61590,tfw564S8D_OUT,tfw40086,0
40122,36315,SNO_HDR,SNO40122,1
40646,60908,tfw564S8D_OUT,tfw40646,0
40636,21835,SNO_HDR,SNO40636,0
41341,103503,SEALDRS8D_OUT,SEA41341,0
40474,34267,SNO_HDR,SNO40474,0
40688,100977,SEAI1S8D_OUT,SEA40688,2
40636,101776,TFW001S8D_OF235,TFW40636,0
40122,36410,TFW003S8D_OF245,TFW40122,2
40289,23725,SEALDRS8D_OUT,SEA40289,0
40275,5452,SEAOUTFALL_6057,SEA40275,0
40973,18748,TFWFD1,TFW40973,1
40481,35429,TFWFD1,TFW40481,1
41341,19081,SEALDRS8D_OUT,SEA41341,0
40262,60728,tfw564S8D_OUT,tfw40262,3
40816,101046,SEAI1S8D_OUT,SEA40816,2
41002,201111,tfwCOMM_OUT,tfw41002,0
40474,9888,SEAR1S8D_OUT,SEA40474,0
40563,13901,SEACOMS8D_OUT,SEA40563,1
40288,23660,SEALDRS8D_OUT,SEA40288,0
41200,202501,tfwCOMM_OUT,tfw41200,1
40555,200241,tfwCOMM_OUT,tfw40555,2
41335,18232,SEACOMS8D_OUT,SEA41335,0
40270,21461,TFW001S8D_OF235,TFW40270,0
40511,11534,SEAC1S8D_OUT,SEA40511,0
40688,26594,TFWFD1,TFW40688,3
40232,3631,SEAC1S8D_OUT,SEA40232,4
40421,7281,SEAI1S8D_OUT,SEA40421,3
40863,200156,tfwLORES_OUT,tfw40863,1
40161,11876,SEAI1S8D_OUT,SEA40161,5
40658,60966,tfw564S8D_OUT,tfw40658,0
40247,60597,tfw564S8D_OUT,tfw40247,0
41341,19064,SEALDRS8D_OUT,SEA41341,0
40499,203421,tfwCOMM_OUT,tfw40499,0
41368,201156,tfwLORES_OUT,tfw41368,5
40780,103951,TFW003S8D_OF245,TFW40780,1
40863,37873,SNO_LDR,SNO40863,0
40937,200028,tfwLORES_OUT,tfw40937,0
40959,16970,MH5171,MH540959,#N/A
40844,34762,TFW001S8D_OF235,TFW40844,0
40109,34079,SNO_LDR,SNO40109,0
40626,102645,SEAC1S8D_OUT,SEA40626,1
40903,12079,SEAI1S8D_OUT,SEA40903,0
40749,202096,tfwCOMM_OUT,tfw40749,3
40637,22423,TFW003S8D_OF245,TFW40637,0
40643,201323,tfwHIRES_OUT,tfw40643,2
40035,29358,SNO_HDR,SNO40035,0
40811,31874,SNO_COM,SNO40811,2
40224,16667,TFW001S8D_OF235,TFW40224,0
40275,5424,SEAOUTFALL_6057,SEA40275,0
40499,38387,GM34921,GM340499,#N/A
40233,17522,SEACOMS8D_OUT,SEA40233,5
40412,29701,SNO_COM,SNO40412,10
40973,60513,tfw564S8D_OUT,tfw40973,1
41028,24937,TFW003S8D_OF245,TFW41028,0
40224,16752,TFW003S8D_OF245,TFW40224,0
40219,60392,tfw564S8D_OUT,tfw40219,2
40973,18566,TFW003S8D_OF245,TFW40973,1
40052,30540,TFWFD1,TFW40052,1
40075,31652,SEAHDRS8D_OUT,SEA40075,0
40665,201812,tfwHIRES_OUT,tfw40665,1
40956,3376,SEAC1S8D_OUT,SEA40956,0
41200,33622,SEALDRS8D_OUT,SEA41200,1
40476,202766,tfwLORES_OUT,tfw40476,0
40636,101455,SNO_HDR,SNO40636,0
40777,29831,TFWFD1,TFW40777,27
39892,4638,SEAOUTFALL_6057,SEA39892,0
41065,27014,TFWFD1,TFW41065,2
40270,21697,TFW003S8D_OF245,TFW40270,0
40511,39149,SEALDRS8D_OUT,SEA40511,0
40844,35002,TFWFD1,TFW40844,0
40963,3740,SEAOUTFALL_6057,SEA40963,1
40963,3739,SEAOUTFALL_6057,SEA40963,1
40411,7038,SEAOUTFALL_6057,SEA40411,10
40844,101679,SNO_LDR,SNO40844,3
40982,19884,TFW003S8D_OF245,TFW40982,0
40283,23283,SNO_COM,SNO40283,0
40912,12920,SNO_HDR,SNO40912,0
39869,3813,SEAR1S8D_OUT,SEA39869,0
40677,6069,SEAI1S8D_OUT,SEA40677,1
40262,5092,SEAOUTFALL_6057,SEA40262,1
40677,6178,SEAR1S8D_OUT,SEA40677,1
40519,39619,SEALDRS8D_OUT,SEA40519,4
40932,101149,SEAR1S8D_OUT,SEA40932,1
40959,17017,LDR010,LDR40959,#N/A
40161,11898,SEAI1S8D_OUT,SEA40161,5
40563,13867,SEACOMS8D_OUT,SEA40563,1
41065,26991,TFWFD1,TFW41065,2
40308,5949,SEAOUTFALL_6057,SEA40308,2
40075,31488,SNO_COM,SNO40075,1
40603,3976,SEAOUTFALL_6057,SEA40603,0
40620,201031,tfwCOMM_OUT,tfw40620,0
40523,40035,SNO_COM,SNO40523,0
40142,38976,TFW003S8D_OF245,TFW40142,0
40665,61123,tfw564S8D_OUT,tfw40665,1
40317,101756,TFW001S8D_OF235,TFW40317,0
40780,30223,TFW003S8D_OF245,TFW40780,1
40459,9503,SEAI1S8D_OUT,SEA40459,9
40937,15247,GM34921,GM340937,#N/A
40844,10142,SEAOUTFALL_6057,SEA40844,3
40814,8324,SEAOUTFALL_6057,SEA40814,0
40087,32219,SNO_LDR,SNO40087,0
40456,202216,tfwCOMM_OUT,tfw40456,4
41065,27015,TFWFD1,TFW41065,2
40052,30457,TFWFD6,TFW40052,1
40794,31024,SNO_LDR,SNO40794,10
40233,17428,SEAHDRS8D_OUT,SEA40233,5
40202,14414,TFW001S8D_OF235,TFW40202,0
40844,34947,SNO_COM,SNO40844,3
40270,21561,SEACOMS8D_OUT,SEA40270,1
40086,8691,SEAOUTFALL_6048,SEA40086,0
40967,17969,MH5171,MH540967,#N/A
40114,34510,TFW001S8D_OF235,TFW40114,1
40874,39136,MH5171,MH540874,#N/A
40087,101594,SNO_LDR,SNO40087,0
40849,36190,SNO_LDR,SNO40849,1
40075,31701,SEACOMS8D_OUT,SEA40075,0
40837,202643,tfwLORES_OUT,tfw40837,5
40803,7734,SEAOUTFALL_6057,SEA40803,24
40844,34925,SNO_COM,SNO40844,3
40045,29576,TFW003S8D_OF245,TFW40045,5
39915,5547,SEAOUTFALL_6057,SEA39915,0
41065,101829,TFW001S8D_OF235,TFW41065,2
41025,200071,tfwCOMM_OUT,tfw41025,0
40803,7721,SEAOUTFALL_6057,SEA40803,24
40262,4968,SEAC1S8D_OUT,SEA40262,1
41082,6603,SEAI1S8D_OUT,SEA41082,2
40987,60691,tfw564S8D_OUT,tfw40987,0
41002,201116,tfwCOMM_OUT,tfw41002,0
40233,17524,SEACOMS8D_OUT,SEA40233,5
41200,202507,tfwCOMM_OUT,tfw41200,1
40178,12111,SEAI1S8D_OUT,SEA40178,0
40973,18715,TFWFD1,TFW40973,1
40963,60481,tfw564S8D_OUT,tfw40963,2
40967,17922,GM34921,GM340967,#N/A
40294,5759,SEAI1S8D_OUT,SEA40294,1
40631,21366,LDR010,LDR40631,#N/A
40688,26687,SEALDRS8D_OUT,SEA40688,2
40636,21774,SNO_COM,SNO40636,0
40459,61705,tfw564S8D_OUT,tfw40459,7
40677,61237,tfw564S8D_OUT,tfw40677,1
40035,6895,SEAOUTFALL_6057,SEA40035,14
40874,39060,GM34921,GM340874,#N/A
40614,19597,SNO_LDR,SNO40614,0
40660,102345,SEALDRS8D_OUT,SEA40660,1
41200,33705,SEAHDRS8D_OUT,SEA41200,1
40822,200033,tfwCOMM_OUT,tfw40822,0
40736,28559,SEALDRS8D_OUT,SEA40736,3
40045,29673,SNO_HDR,SNO40045,5
40917,13586,TFWFD1,TFW40917,0
40911,12579,TFW001S8D_OF235,TFW40911,0
41082,202021,tfwCOMM_OUT,tfw41082,3
40844,34966,SNO_COM,SNO40844,3
40932,14789,LDR010,LDR40932,#N/A
39915,5558,SEAOUTFALL_6057,SEA39915,0
40620,4415,SEAOUTFALL_6052,SEA40620,1
40826,9604,SEAC1S8D_OUT,SEA40826,0
40178,12191,SEAC1S8D_OUT,SEA40178,0
40844,202899,tfwCOMM_OUT,tfw40844,0
40688,61270,tfw564S8D_OUT,tfw40688,3
40130,37365,SNO_COM,SNO40130,0
40202,14385,TFW001S8D_OF235,TFW40202,0
41028,24906,TFWFD1,TFW41028,0
41002,103363,TFWFD1,TFW41002,0
40634,5328,SEAOUTFALL_6057,SEA40634,0
40488,203159,tfwLORES_OUT,tfw40488,0
40075,31756,SEALDRS8D_OUT,SEA40075,0
40232,17301,SEALDRS8D_OUT,SEA40232,4
40248,4170,SEAI1S8D_OUT,SEA40248,0
41200,202560,tfwLORES_OUT,tfw41200,1
40483,35609,SNO_COM,SNO40483,0
40122,36498,TFW001S8D_OF235,TFW40122,2
40614,19555,TFW003S8D_OF245,TFW40614,0
40422,30864,SEAHDRS8D_OUT,SEA40422,0
40262,20912,SEAHDRS8D_OUT,SEA40262,1
41028,24868,TFWFD1,TFW41028,0
40811,31928,SNO_COM,SNO40811,2
40678,25911,GM34921,GM340678,#N/A
40299,25012,MH5171,MH540299,#N/A
40182,12628,TFW003S8D_OF245,TFW40182,0
40459,9564,SEAOUTFALL_6057,SEA40459,9
40262,60773,tfw564S8D_OUT,tfw40262,3
41072,103104,SNO_LDR,SNO41072,2
41018,5611,SEAOUTFALL_6057,SEA41018,0
40109,34120,TFW003S8D_OF245,TFW40109,1
40262,4949,SEAC1S8D_OUT,SEA40262,1
40973,18730,TFWFD1,TFW40973,1
40858,37198,SNO_HDR,SNO40858,2
40397,28876,SNO_COM,SNO40397,0
40248,101750,TFW001S8D_OF235,TFW40248,1
40075,60074,tfw564S8D_OUT,tfw40075,9
40161,11927,SEAOUTFALL_6057,SEA40161,5
40844,10108,SEAC1S8D_OUT,SEA40844,3
41049,6282,SEAR1S8D_OUT,SEA41049,14
40248,19357,SEAHDRS8D_OUT,SEA40248,0
40694,26868,SEALDRS8D_OUT,SEA40694,3
40161,40362,SNO_HDR,SNO40161,8
41310,15849,SEACOMS8D_OUT,SEA41310,0
40036,101365,SNO_HDR,SNO40036,1
40816,8884,SEAC1S8D_OUT,SEA40816,2
39935,5811,SEAOUTFALL_6057,SEA39935,2
40481,35441,TFWFD1,TFW40481,1
40625,20456,MH5171,MH540625,#N/A
40978,200064,tfwLORES_OUT,tfw40978,3
40481,35440,TFWFD1,TFW40481,1
40323,103887,TFW001S8D_OF235,TFW40323,0
40844,10221,SEAOUTFALL_6057,SEA40844,3
40202,60319,tfw564S8D_OUT,tfw40202,0
40270,101853,TFW003S8D_OF245,TFW40270,0
40623,20224,SNO_COM,SNO40623,1
40932,200306,tfwLORES_OUT,tfw40932,0
40674,100703,SEAOUTFALL_6057,SEA40674,2
40299,25049,GM34921,GM340299,#N/A
40863,37759,SEALDRS8D_OUT,SEA40863,1
40248,19415,TFWFD1,TFW40248,1
40982,20103,SNO_HDR,SNO40982,0
40181,12459,TFW001S8D_OF235,TFW40181,0
40474,9957,SEAOUTFALL_6057,SEA40474,0
40052,30472,TFWFD6,TFW40052,1
40601,200702,tfwCOMM_OUT,tfw40601,2
40634,5336,SEAOUTFALL_6057,SEA40634,0
40283,102424,MH5171,MH540283,#N/A
40483,35726,SEAHDRS8D_OUT,SEA40483,0
40586,16595,MH5171,MH540586,#N/A
40688,26523,SNO_LDR,SNO40688,2
40637,22466,MH5171,MH540637,#N/A
40659,24688,SEACOMS8D_OUT,SEA40659,0
41310,15842,SEACOMS8D_OUT,SEA41310,0
40086,100562,SEAOUTFALL_6041,SEA40086,0
40035,29319,SNO_LDR,SNO40035,0
40960,17235,SNO_LDR,SNO40960,0
40967,18161,SNO_HDR,SNO40967,0
40674,25735,MH5171,MH540674,#N/A
40826,9617,SEAC1S8D_OUT,SEA40826,0
40512,39376,SEACOMS8D_OUT,SEA40512,0
40232,3584,SEAR1S8D_OUT,SEA40232,4
40202,14597,SNO_LDR,SNO40202,2
40511,39219,TFW001S8D_OF235,TFW40511,0
40844,10045,SEAI1S8D_OUT,SEA40844,3
40973,18542,TFW001S8D_OF235,TFW40973,1
40122,10597,SEAR1S8D_OUT,SEA40122,0
40102,33527,TFW001S8D_OF235,TFW40102,0
40262,60777,tfw564S8D_OUT,tfw40262,3
40967,18136,SNO_HDR,SNO40967,0
40833,33569,SNO_LDR,SNO40833,4
40858,37220,SNO_HDR,SNO40858,2
40844,101905,TFW003S8D_OF245,TFW40844,0
40474,9860,SEAR1S8D_OUT,SEA40474,0
40294,24366,LDR010,LDR40294,#N/A
40122,36473,TFW001S8D_OF235,TFW40122,2
40114,101729,TFW001S8D_OF235,TFW40114,1
40499,38384,GM34921,GM340499,#N/A
40614,19603,SNO_LDR,SNO40614,0
40967,3833,SEAR1S8D_OUT,SEA40967,2
40803,7705,SEAR1S8D_OUT,SEA40803,24
40232,3570,SEAR1S8D_OUT,SEA40232,4
40849,202963,tfwLORES_OUT,tfw40849,0
40858,10885,SEAC1S8D_OUT,SEA40858,1
40858,103174,TFW001S8D_OF235,TFW40858,3
40646,60956,tfw564S8D_OUT,tfw40646,0
41298,14821,SEACOMS8D_OUT,SEA41298,0
40447,32049,TFWFD1,TFW40447,1
40657,23784,GM34921,GM340657,#N/A
40660,24754,SEALDRS8D_OUT,SEA40660,1
40982,19883,TFW003S8D_OF245,TFW40982,0
40265,21180,LDR010,LDR40265,#N/A
40912,60102,tfw564S8D_OUT,tfw40912,0
40109,33979,SNO_COM,SNO40109,0
40610,18965,LDR010,LDR40610,#N/A
40416,30423,SNO_LDR,SNO40416,3
40202,14488,SNO_COM,SNO40202,2
40637,22248,TFWFD1,TFW40637,0
41341,19067,SEALDRS8D_OUT,SEA41341,0
40100,33385,SEAHDRS8D_OUT,SEA40100,0
41028,24930,TFW003S8D_OF245,TFW41028,0
40982,19940,SNO_COM,SNO40982,0
40421,105066,tfw564S8D_OUT,tfw40421,20
40421,7263,SEAC1S8D_OUT,SEA40421,3
40122,36577,SEACOMS8D_OUT,SEA40122,0
40265,21023,GM34921,GM340265,#N/A
40978,105205,tfw564S8D_OUT,tfw40978,3
40803,7725,SEAOUTFALL_6057,SEA40803,24
40563,14035,TFW001S8D_OF235,TFW40563,0
40563,104116,SEALDRS8D_OUT,SEA40563,1
40233,17528,SEACOMS8D_OUT,SEA40233,5
40646,102004,TFWFD1,TFW40646,0
40803,31331,SNO_LDR,SNO40803,19
40262,5030,SEAR1S8D_OUT,SEA40262,1
40770,29467,SNO_LDR,SNO40770,13
40606,18483,TFWFD1,TFW40606,0
40603,4073,SEAC1S8D_OUT,SEA40603,0
40075,31642,SEAHDRS8D_OUT,SEA40075,0
40202,60272,tfw564S8D_OUT,tfw40202,0
40844,35048,TFWFD1,TFW40844,0
40811,31880,SNO_COM,SNO40811,2
40803,102580,SEAOUTFALL_6057,SEA40803,24
40586,16104,SNO_HDR,SNO40586,0
40659,100150,SEACOMS8D_OUT,SEA40659,0
39935,5865,SEAOUTFALL_6057,SEA39935,2
40523,39870,TFWFD1,TFW40523,0
40459,9546,SEAOUTFALL_6057,SEA40459,9
40358,28290,SEALDRS8D_OUT,SEA40358,2
41078,27619,GM34921,GM341078,#N/A
40803,31370,SNO_LDR,SNO40803,19
41102,28570,SNO_LDR,SNO41102,7
40344,27484,SEALDRS8D_OUT,SEA40344,2
40032,61364,tfw564S8D_OUT,tfw40032,25
41335,18234,SEACOMS8D_OUT,SEA41335,0
40185,13280,TFW001S8D_OF235,TFW40185,1
41065,103375,TFWFD1,TFW41065,2
40932,14654,GM34921,GM340932,#N/A
41339,18928,SEACOMS8D_OUT,SEA41339,2
40459,61682,tfw564S8D_OUT,tfw40459,7
40281,22732,SEALDRS8D_OUT,SEA40281,2
40499,38449,LDR010,LDR40499,#N/A
39915,5562,SEAOUTFALL_6057,SEA39915,0
40780,30231,TFW003S8D_OF245,TFW40780,1
40235,17608,LDR010,LDR40235,#N/A
40821,202273,tfwCOMM_OUT,tfw40821,0
40075,31814,SEALDRS8D_OUT,SEA40075,0
41082,104499,SNO_LDR,SNO41082,2
40178,40737,TFW003S8D_OF245,TFW40178,0
40863,101490,SNO_HDR,SNO40863,0
40224,104340,SEAR1S8D_OUT,SEA40224,0
39860,3248,SEAR1S8D_OUT,SEA39860,4
40837,202759,tfwCOMM_OUT,tfw40837,5
40523,40102,SNO_HDR,SNO40523,0
40511,39275,TFW003S8D_OF245,TFW40511,0
40412,29723,SNO_COM,SNO40412,10
40270,21448,TFW001S8D_OF235,TFW40270,0
40232,17340,SEALDRS8D_OUT,SEA40232,4
40248,19404,TFWFD1,TFW40248,1
40438,31259,SNO_LDR,SNO40438,0
40421,7100,SEAR1S8D_OUT,SEA40421,3
40601,200698,tfwCOMM_OUT,tfw40601,2
40572,14937,SNO_COM,SNO40572,2
40122,36664,SEAHDRS8D_OUT,SEA40122,0
41023,201684,tfwCOMM_OUT,tfw41023,3
40488,203116,tfwLORES_OUT,tfw40488,0
40937,102466,MH5171,MH540937,#N/A
40811,31876,SNO_COM,SNO40811,2
40982,19861,TFW001S8D_OF235,TFW40982,0
40161,62175,tfw564S8D_OUT,tfw40161,4
40442,8000,SEAOUTFALL_6051,SEA40442,1
40910,12278,SNO_HDR,SNO40910,1
40523,39892,TFWFD1,TFW40523,0
41310,15839,SEACOMS8D_OUT,SEA41310,0
40822,202419,tfwLORES_OUT,tfw40822,0
40818,104397,SNO_COM,SNO40818,4
40348,27637,TFW001S8D_OF235,TFW40348,2
40586,16593,MH5171,MH540586,#N/A
40416,30421,SNO_LDR,SNO40416,3
40657,103402,GM34921,GM340657,#N/A
40412,101582,SNO_LDR,SNO40412,10
40333,26892,TFW003S8D_OF245,TFW40333,0
40324,6538,SEAI1S8D_OUT,SEA40324,0
40637,22335,LDR010,LDR40637,#N/A
40631,21412,LDR010,LDR40631,#N/A
40248,4169,SEAI1S8D_OUT,SEA40248,0
40262,5112,SEAOUTFALL_6057,SEA40262,1
39860,3265,SEAR1S8D_OUT,SEA39860,4
40202,104419,SNO_HDR,SNO40202,2
40459,32727,TFW001S8D_OF235,TFW40459,7
40474,34331,SEALDRS8D_OUT,SEA40474,0
40397,28974,SNO_LDR,SNO40397,0
39860,3233,SEAR1S8D_OUT,SEA39860,4
40844,10184,SEAOUTFALL_6057,SEA40844,3
40548,13130,LDR010,LDR40548,#N/A
40539,40564,SNO_LDR,SNO40539,0
39915,5486,SEAOUTFALL_6057,SEA39915,0
40548,13064,SEACOMS8D_OUT,SEA40548,6
40315,26117,GM34921,GM340315,#N/A
40822,202384,tfwHIRES_OUT,tfw40822,0
40491,203174,tfwHIRES_OUT,tfw40491,1
40912,12878,SNO_HDR,SNO40912,0
40606,18438,TFWFD1,TFW40606,0
41018,23341,TFW001S8D_OF235,TFW41018,0
41456,202058,tfwCOMM_OUT,tfw41456,2
40202,14288,TFW003S8D_OF245,TFW40202,0
40626,4851,SEAC1S8D_OUT,SEA40626,1
40963,105018,tfw564S8D_OUT,tfw40963,2
41256,40233,SEACOMS8D_OUT,SEA41256,0
40844,34821,TFW003S8D_OF245,TFW40844,0
39915,5545,SEAOUTFALL_6057,SEA39915,0
40688,26584,TFWFD1,TFW40688,3
40032,61389,tfw564S8D_OUT,tfw40032,25
40818,9290,SEAC1S8D_OUT,SEA40818,0
39951,26167,SNO_LDR,SNO39951,2
40481,10265,SEAC1S8D_OUT,SEA40481,0
40849,35947,SNO_HDR,SNO40849,1
40519,39660,SEACOMS8D_OUT,SEA40519,4
40456,202222,tfwCOMM_OUT,tfw40456,4
40178,12244,SEAR1S8D_OUT,SEA40178,0
41072,27298,SNO_COM,SNO41072,2
40978,19192,LDR010,LDR40978,#N/A
40262,60781,tfw564S8D_OUT,tfw40262,3
40265,103702,SEAI1S8D_OUT,SEA40265,0
40826,32933,GM34921,GM340826,#N/A
40232,17162,LDR010,LDR40232,#N/A
40114,34516,TFW001S8D_OF235,TFW40114,1
40862,62010,tfw564S8D_OUT,tfw40862,0
40833,33550,SNO_LDR,SNO40833,4
40122,36745,TFWFD1,TFW40122,2
40315,26153,GM34921,GM340315,#N/A
40442,8153,SEAOUTFALL_6048,SEA40442,1
40219,15973,TFW001S8D_OF235,TFW40219,2
40075,31835,SNO_COM,SNO40075,1
40818,32402,SNO_LDR,SNO40818,4
41065,26957,TFWFD1,TFW41065,2
40122,101732,TFW001S8D_OF235,TFW40122,2
40844,202869,tfwLORES_OUT,tfw40844,0
40937,15250,GM34921,GM340937,#N/A
40803,103861,SNO_LDR,SNO40803,19
40442,7899,SEAOUTFALL_6052,SEA40442,1
40511,39279,TFW003S8D_OF245,TFW40511,0
40659,61057,tfw564S8D_OUT,tfw40659,0
40452,32251,SNO_COM,SNO40452,2
40614,103222,TFW003S8D_OF245,TFW40614,0
40270,21519,TFW003S8D_OF245,TFW40270,0
40262,20617,SEACOMS8D_OUT,SEA40262,1
41298,200417,tfwCOMM_OUT,tfw41298,0
40142,38966,TFW003S8D_OF245,TFW40142,0
40822,202328,tfwCOMM_OUT,tfw40822,0
40849,36234,GM34921,GM340849,#N/A
40614,19604,SNO_LDR,SNO40614,0
41065,27078,TFW001S8D_OF235,TFW41065,2
40586,16507,SEACOMS8D_OUT,SEA40586,4
40474,34351,SEALDRS8D_OUT,SEA40474,0
40849,36278,MH5171,MH540849,#N/A
40572,14914,TFW001S8D_OF235,TFW40572,0
41078,27568,MH5171,MH541078,#N/A
40086,61593,tfw564S8D_OUT,tfw40086,0
40967,18079,SNO_COM,SNO40967,0
40186,13429,SNO_COM,SNO40186,1
40045,29687,SNO_HDR,SNO40045,5
40636,21799,SNO_COM,SNO40636,0
39892,4581,SEAOUTFALL_6057,SEA39892,0
40779,30080,TFWFD6,TFW40779,0
40937,15179,LDR010,LDR40937,#N/A
40416,30384,SNO_LDR,SNO40416,3
40973,18828,MH5171,MH540973,#N/A
39877,4131,SEAR1S8D_OUT,SEA39877,0
41010,201384,tfwHIRES_OUT,tfw41010,4
